Epoch	BLEU:
epoch1:	0.0745539818296596
epoch2:	0.16273441445930317
epoch3:	0.20383972431287342
epoch4:	0.23884229784719543
epoch5:	0.2657511258831663
epoch6:	0.2830698268343336
epoch7:	0.29264432814835606
epoch8:	0.301073713649299
epoch9:	0.3103148659410663
epoch10:	0.3179183460782474
epoch11:	0.3234999512849145
epoch12:	0.3275400222304802
epoch13:	0.3300956354768606
epoch14:	0.33858245057019853
epoch15:	0.34172623034967947
epoch16:	0.3410891455004685
epoch17:	0.3471827326247363
epoch18:	0.34943984188481586
epoch19:	0.351298501395412
epoch20:	0.35570613047813354
epoch21:	0.3562976051632235
epoch22:	0.3590089645706357
epoch23:	0.36602227772160767
epoch24:	0.36404951625751536
epoch25:	0.36622641248162163
epoch26:	0.36744506243374053
epoch27:	0.37080247251299836
epoch28:	0.3713896012844823
epoch29:	0.37654160649421037
epoch30:	0.375911400419333
epoch31:	0.37885627093164
epoch32:	0.38041725784318625
epoch33:	0.3776877215554411
epoch34:	0.38269664593031977
epoch35:	0.3869686500965629
epoch36:	0.38312453119657836
epoch37:	0.38703233248926494
epoch38:	0.38339212396048095
epoch39:	0.385619383021754
epoch40:	0.3879163661819776
epoch41:	0.39186854541472904
epoch42:	0.39214845028727524
epoch43:	0.39390385517690235
epoch44:	0.3921248233916863
epoch45:	0.39316807215174826
epoch46:	0.39973475789032864
epoch47:	0.3988586010747187
epoch48:	0.39339828852104747
epoch49:	0.40157348483213423
epoch50:	0.3998676249927608
epoch51:	0.40181550281895095
epoch52:	0.40330457467957714
epoch53:	0.4067333486617658
epoch54:	0.40713976878435265
epoch55:	0.4084059068037386
epoch56:	0.4089138972605154
epoch57:	0.41024038323764705
epoch58:	0.4094600888485761
epoch59:	0.4087973334267943
epoch60:	0.41035777189174344
epoch61:	0.40827517180685763
Epoch	Loss:
epoch1:	7393.634244680405
epoch2:	4352.2076551914215
epoch3:	3488.7591409683228
epoch4:	2991.2379026412964
epoch5:	2680.1964658498764
epoch6:	2481.478752374649
epoch7:	2337.8553178310394
epoch8:	2228.4855324029922
epoch9:	2139.768947839737
epoch10:	2070.5148565769196
epoch11:	2009.2281377315521
epoch12:	1958.0169670581818
epoch13:	1913.6631088256836
epoch14:	1873.650361597538
epoch15:	1838.9858052134514
epoch16:	1804.5126852989197
epoch17:	1774.2826276421547
epoch18:	1748.7766696214676
epoch19:	1723.4390431046486
epoch20:	1700.2386600971222
epoch21:	1679.9603511691093
epoch22:	1658.6863903403282
epoch23:	1640.2546731233597
epoch24:	1623.1470029354095
epoch25:	1607.7039377689362
epoch26:	1591.484682917595
epoch27:	1577.1291290521622
epoch28:	1562.857700586319
epoch29:	1550.0945490002632
epoch30:	1538.1900319457054
epoch31:	1524.9904292821884
epoch32:	1512.2790586352348
epoch33:	1501.3625388145447
epoch34:	1491.892399609089
epoch35:	1479.6134443879128
epoch36:	1470.5288111567497
epoch37:	1462.7340885400772
epoch38:	1454.0093289613724
epoch39:	1444.0289165377617
epoch40:	1436.5640150904655
epoch41:	1427.7131499648094
epoch42:	1419.5357268452644
epoch43:	1412.259040772915
epoch44:	1404.313508450985
epoch45:	1397.3094825148582
epoch46:	1391.0150101780891
epoch47:	1384.3517432808876
epoch48:	1376.249164223671
epoch49:	1371.0288091897964
epoch50:	1364.4269141554832
epoch51:	1358.783626973629
epoch52:	1352.8786498904228
epoch53:	1346.1741911172867
epoch54:	1340.601127922535
epoch55:	1335.5799157619476
epoch56:	1331.1593319177628
epoch57:	1325.1983088850975
epoch58:	1320.1143738627434
epoch59:	1314.102516412735
epoch60:	1310.7438825964928
epoch61:	1305.8731700778008
