Epoch	BLEU:
epoch1:	0.04143190496168882
epoch2:	0.06760391023974027
epoch3:	0.10510745283012782
epoch4:	0.13316305553137506
epoch5:	0.15640513114864188
epoch6:	0.17312277241639895
epoch7:	0.18739762520410402
epoch8:	0.202648912424963
epoch9:	0.20943209498461143
epoch10:	0.2226408338034842
epoch11:	0.21853323877326777
epoch12:	0.23017583113957857
epoch13:	0.23488287075104056
epoch14:	0.24120425442447596
epoch15:	0.2423576914761698
epoch16:	0.2531125914565217
epoch17:	0.2522863082707865
epoch18:	0.2574100547188422
epoch19:	0.26118460242280317
epoch20:	0.2621172119420661
epoch21:	0.2679077389867758
epoch22:	0.272063260639244
epoch23:	0.2727972574302298
epoch24:	0.2736085571738146
epoch25:	0.27398455956887496
epoch26:	0.276691119286206
epoch27:	0.2807631211324809
epoch28:	0.28146237576369265
epoch29:	0.28302813053049625
epoch30:	0.2825404183241047
epoch31:	0.28782053459991536
epoch32:	0.2855582412262564
epoch33:	0.2913630140491934
epoch34:	0.2929807514638828
epoch35:	0.29387242870063257
epoch36:	0.29553937670444447
epoch37:	0.2983934863548291
epoch38:	0.30236609319603286
epoch39:	0.29951950100556923
epoch40:	0.29977207826447916
epoch41:	0.2994896626438984
epoch42:	0.3040917539296441
epoch43:	0.3045845950778734
epoch44:	0.3055359095612545
epoch45:	0.3090262426547949
epoch46:	0.30746514651404644
epoch47:	0.3090470820880246
epoch48:	0.310258438931338
epoch49:	0.3111890800288145
epoch50:	0.3101416746600962
epoch51:	0.31386396456043625
epoch52:	0.31262948827632453
epoch53:	0.31409401556000754
epoch54:	0.3136056878922571
epoch55:	0.3182895446085544
epoch56:	0.31835557455117575
epoch57:	0.3166521166590061
epoch58:	0.3166049237691225
epoch59:	0.3184285170528441
epoch60:	0.3216510667538063
epoch61:	0.3231305395053746
epoch62:	0.32088290457587715
epoch63:	0.32488189894560704
epoch64:	0.3271028550567608
epoch65:	0.31950910481664524
epoch66:	0.32256240375250245
epoch67:	0.3236628027574423
epoch68:	0.3235672870748766
epoch69:	0.32814877282582633
epoch70:	0.3271060621097394
epoch71:	0.3256300760701354
Epoch	Loss:
epoch1:	8247.238186597824
epoch2:	5601.6368634700775
epoch3:	4766.699727773666
epoch4:	4212.031918287277
epoch5:	3862.4834253787994
epoch6:	3621.3804099559784
epoch7:	3444.3868441581726
epoch8:	3302.9653420448303
epoch9:	3185.5843576192856
epoch10:	3092.2949517965317
epoch11:	3011.1140422821045
epoch12:	2939.6238102912903
epoch13:	2878.1652849912643
epoch14:	2823.081886291504
epoch15:	2774.0405551195145
epoch16:	2731.727016568184
epoch17:	2689.47394323349
epoch18:	2651.420929670334
epoch19:	2618.716269016266
epoch20:	2588.259182214737
epoch21:	2558.357054710388
epoch22:	2530.50153362751
epoch23:	2504.5797575712204
epoch24:	2482.3861070871353
epoch25:	2458.3978983163834
epoch26:	2434.942171692848
epoch27:	2416.0620596408844
epoch28:	2397.140790581703
epoch29:	2380.4146842956543
epoch30:	2359.3902624845505
epoch31:	2345.7630202770233
epoch32:	2328.2057979106903
epoch33:	2315.5001451969147
epoch34:	2301.138692498207
epoch35:	2287.108188867569
epoch36:	2273.476157426834
epoch37:	2261.294127225876
epoch38:	2247.5433801412582
epoch39:	2236.1795476675034
epoch40:	2224.4464277029037
epoch41:	2214.8532918691635
epoch42:	2203.630361676216
epoch43:	2195.1699306964874
epoch44:	2183.250316619873
epoch45:	2173.3521777391434
epoch46:	2163.242953300476
epoch47:	2154.744205355644
epoch48:	2144.5041933059692
epoch49:	2135.69966673851
epoch50:	2126.891715526581
epoch51:	2119.630907535553
epoch52:	2112.464758515358
epoch53:	2105.522770166397
epoch54:	2097.7232900857925
epoch55:	2089.4210220575333
epoch56:	2082.140157222748
epoch57:	2076.1700897216797
epoch58:	2067.604106903076
epoch59:	2062.5882744789124
epoch60:	2054.7460449934006
epoch61:	2047.0027142763138
epoch62:	2039.8652192354202
epoch63:	2036.774554014206
epoch64:	2029.6731090545654
epoch65:	2023.3786461353302
epoch66:	2017.3888716697693
epoch67:	2010.3344441652298
epoch68:	2005.371468424797
epoch69:	1999.9346482753754
epoch70:	1994.1698858737946
epoch71:	1986.5882818698883
